case_id,failure_class,amount,customer_tenure_months,prior_failure_count,payment_method,merchant_category,has_structured_code,true_recoverable,true_would_recover_without_action
938100000810,bank_decline,446.82,49,5,upi,edtech,1,1,1
938100000811,mandate_cancelled,946.82,42,1,upi,ott,1,0,0
938100000812,expired_card,2029.09,38,2,netbanking,ott,1,1,0
938100000813,mandate_cancelled,1627.25,18,1,emandate,edtech,1,1,0
938100000814,bank_decline,2472.99,50,0,upi,edtech,1,1,1
938100000815,expired_card,5307.73,61,1,card,saas,1,1,0
938100000816,insufficient_funds,640.34,60,3,netbanking,saas,0,1,0
938100000817,bank_decline,1991.19,16,1,card,ott,0,1,1
938100000818,mandate_cancelled,3645.88,62,3,netbanking,saas,1,0,0
938100000819,expired_card,292.74,66,5,card,fitness,0,0,0
938100000820,insufficient_funds,1057.6,9,1,netbanking,ecommerce,1,1,0
938100000821,mandate_cancelled,1742.52,1,0,wallet,edtech,1,0,0
938100000822,insufficient_funds,858.29,54,3,wallet,saas,0,0,0
938100000823,mandate_cancelled,1712.14,3,0,card,saas,0,0,0
938100000824,bank_decline,2194.62,30,0,card,ott,1,1,1
938100000825,insufficient_funds,749.32,12,0,card,edtech,1,1,0
938100000826,insufficient_funds,1380.34,30,3,upi,edtech,1,0,0
938100000827,bank_decline,310.91,69,3,card,edtech,1,1,0
938100000828,bank_decline,7528.88,15,2,emandate,saas,1,0,0
938100000829,bank_decline,1703.92,17,1,wallet,edtech,1,1,0
938100000830,bank_decline,655.39,1,0,wallet,ecommerce,1,0,0
938100000831,insufficient_funds,1473.05,12,0,emandate,ecommerce,1,1,0
938100000832,bank_decline,551.07,35,3,netbanking,ott,1,1,1
938100000833,insufficient_funds,667.3,19,2,upi,ecommerce,1,1,0
938100000834,bank_decline,12157.31,72,3,netbanking,fitness,1,1,0
938100000835,bank_decline,609.68,72,4,emandate,saas,1,1,1
938100000836,bank_decline,1042.7,22,1,netbanking,ott,1,1,0
938100000837,bank_decline,2098.26,38,1,upi,fitness,1,1,0
938100000838,insufficient_funds,185.69,25,4,wallet,saas,1,0,0
938100000839,bank_decline,1863.09,12,0,netbanking,saas,1,1,0
938100000840,insufficient_funds,1165.01,54,2,card,ecommerce,1,1,1
938100000841,insufficient_funds,1238.48,32,5,emandate,saas,1,0,0
938100000842,bank_decline,476.65,39,3,card,ott,1,1,0
938100000843,bank_decline,3318.98,2,0,wallet,fitness,1,1,1
938100000844,bank_decline,3091.08,24,0,emandate,saas,0,1,0
938100000845,mandate_cancelled,650.14,24,0,emandate,fitness,0,1,0
938100000846,mandate_cancelled,2149.3,54,3,netbanking,ecommerce,1,0,0
938100000847,bank_decline,4574.46,35,3,wallet,fitness,0,1,1
938100000848,expired_card,6187.3,15,3,netbanking,saas,1,0,0
938100000849,bank_decline,555.15,32,2,card,saas,1,1,0
938100000850,expired_card,840.35,29,4,wallet,fitness,1,0,0
938100000851,mandate_cancelled,420.23,48,0,upi,saas,1,0,0
938100000852,expired_card,791.18,68,3,upi,ott,1,0,0
938100000853,expired_card,5392.09,56,1,card,fitness,1,0,0
938100000854,bank_decline,2127.56,57,4,netbanking,edtech,0,1,0
938100000855,bank_decline,2228.14,28,1,upi,saas,1,1,0
938100000856,bank_decline,336.78,72,2,wallet,saas,0,1,0
938100000857,mandate_cancelled,284.96,40,2,wallet,fitness,1,1,0
938100000858,bank_decline,4983.5,60,5,emandate,saas,1,1,1
938100000859,insufficient_funds,994.61,9,2,card,saas,1,1,0
938100000860,bank_decline,14602.17,52,4,emandate,saas,1,1,0
938100000861,mandate_cancelled,4568.58,46,2,card,edtech,1,0,0
938100000862,insufficient_funds,1235.87,72,3,wallet,saas,1,0,0
938100000863,insufficient_funds,1160.54,41,3,emandate,saas,1,0,0
938100000864,bank_decline,725.58,57,3,upi,edtech,1,1,1
938100000865,bank_decline,8293.78,57,5,upi,ott,1,1,0
938100000866,bank_decline,1661.51,69,5,wallet,fitness,0,1,1
938100000867,expired_card,439.29,24,4,wallet,fitness,1,0,0
938100000868,expired_card,438.47,24,2,netbanking,saas,1,1,1
938100000869,expired_card,2626.05,56,0,wallet,ott,1,0,0
938100000870,bank_decline,3197.43,56,5,upi,ott,1,1,1
938100000871,insufficient_funds,964.4,7,1,upi,edtech,1,1,0
938100000872,insufficient_funds,1079.67,22,3,wallet,ecommerce,1,0,0
938100000873,insufficient_funds,1564.05,34,4,emandate,saas,1,0,0
938100000874,expired_card,1730.99,41,1,netbanking,fitness,1,0,0
938100000875,mandate_cancelled,2327.22,44,4,netbanking,ott,0,1,0
938100000876,insufficient_funds,1077.89,22,0,emandate,edtech,1,1,0
938100000877,bank_decline,1769.61,62,4,upi,ecommerce,1,1,0
938100000878,insufficient_funds,944.86,66,3,card,edtech,1,1,0
938100000879,bank_decline,1100.92,18,0,emandate,ecommerce,0,1,0
938100000880,expired_card,1445.97,18,0,upi,ott,1,0,0
938100000881,insufficient_funds,367.21,54,5,emandate,edtech,1,0,0
938100000882,mandate_cancelled,329.4,28,1,wallet,fitness,1,0,0
938100000883,bank_decline,323.0,44,4,emandate,ott,1,1,0
938100000884,bank_decline,632.24,72,4,netbanking,ecommerce,1,1,0
938100000885,insufficient_funds,264.0,33,3,upi,ecommerce,1,0,0
938100000886,expired_card,6730.9,3,0,upi,ecommerce,1,0,0
938100000887,insufficient_funds,1253.01,30,3,upi,fitness,0,1,0
938100000888,insufficient_funds,1377.33,41,3,emandate,ecommerce,1,0,0
938100000889,mandate_cancelled,737.0,3,0,wallet,fitness,1,0,0
938100000890,bank_decline,3556.06,55,2,wallet,ott,1,1,0
938100000891,expired_card,1367.83,25,0,upi,edtech,0,1,0
938100000892,bank_decline,861.04,17,0,upi,edtech,1,1,1
938100000893,bank_decline,588.42,56,0,emandate,edtech,1,1,1
938100000894,insufficient_funds,734.35,36,3,wallet,ecommerce,1,0,0
938100000895,expired_card,7254.23,19,2,card,ott,0,0,0
938100000896,bank_decline,1248.66,48,0,upi,ott,1,1,0
938100000897,insufficient_funds,466.91,19,3,wallet,saas,1,0,0
938100000898,bank_decline,3347.34,49,4,netbanking,ecommerce,1,1,1
938100000899,bank_decline,3909.46,42,3,card,fitness,1,1,1
938100000900,insufficient_funds,747.75,18,3,emandate,ecommerce,1,0,0
938100000901,insufficient_funds,984.77,48,0,wallet,edtech,0,1,0
938100000902,insufficient_funds,1449.94,59,3,upi,saas,1,1,0
938100000903,expired_card,700.04,14,2,emandate,saas,0,0,0
938100000904,expired_card,205.65,48,3,emandate,ecommerce,1,0,0
938100000905,mandate_cancelled,3412.02,45,0,netbanking,fitness,1,0,0
938100000906,expired_card,645.75,61,3,card,saas,1,1,0
938100000907,insufficient_funds,1516.68,49,3,emandate,ecommerce,0,0,0
938100000908,bank_decline,564.94,45,3,wallet,ecommerce,1,1,0
938100000909,mandate_cancelled,1148.99,24,3,card,ott,1,0,0
938100000910,expired_card,1067.12,19,2,netbanking,saas,1,0,0
938100000911,mandate_cancelled,2011.51,65,1,card,edtech,0,0,0
938100000912,mandate_cancelled,3798.27,48,0,wallet,edtech,0,0,0
938100000913,insufficient_funds,919.11,72,4,wallet,ott,1,1,1
938100000914,mandate_cancelled,1567.22,31,1,netbanking,fitness,1,0,0
938100000915,insufficient_funds,1143.06,42,4,upi,edtech,1,0,0
938100000916,mandate_cancelled,595.7,24,0,netbanking,saas,0,1,0
938100000917,expired_card,1358.86,49,0,emandate,edtech,1,0,0
938100000918,insufficient_funds,670.12,48,0,emandate,ott,1,1,0
938100000919,mandate_cancelled,2125.74,16,2,card,ott,0,0,0
938100000920,bank_decline,1654.8,24,3,netbanking,ecommerce,1,1,0
938100000921,bank_decline,1806.94,48,3,netbanking,ott,1,1,0
938100000922,insufficient_funds,1188.54,24,0,wallet,saas,0,1,0
938100000923,insufficient_funds,3468.64,55,2,netbanking,ecommerce,1,1,1
938100000924,mandate_cancelled,5216.11,3,0,netbanking,saas,0,0,0
938100000925,insufficient_funds,829.84,50,3,emandate,saas,1,1,0
938100000926,mandate_cancelled,2179.67,51,1,emandate,ott,0,0,0
938100000927,bank_decline,1580.37,63,5,emandate,edtech,0,1,0
938100000928,mandate_cancelled,1236.07,1,0,upi,fitness,1,0,0
938100000929,insufficient_funds,153.09,24,3,card,saas,1,1,0
938100000930,mandate_cancelled,1003.07,42,3,upi,ott,1,0,0
938100000931,insufficient_funds,909.73,69,3,card,ecommerce,1,0,0
938100000932,mandate_cancelled,1338.12,13,1,upi,ecommerce,0,0,0
938100000933,insufficient_funds,837.04,6,0,card,ecommerce,0,1,1
938100000934,bank_decline,5382.89,52,4,upi,edtech,0,1,0
938100000935,insufficient_funds,438.43,52,4,emandate,fitness,1,0,0
938100000936,bank_decline,1061.08,44,4,card,saas,1,1,1
938100000937,expired_card,2281.94,36,0,netbanking,saas,1,0,0
938100000938,bank_decline,1790.73,72,5,emandate,fitness,0,1,0
938100000939,mandate_cancelled,426.62,53,0,emandate,ecommerce,1,0,0
938100000940,mandate_cancelled,2064.74,12,1,upi,ott,0,0,0
938100000941,insufficient_funds,7615.88,18,1,wallet,ott,1,1,1
938100000942,bank_decline,2484.8,11,1,card,edtech,1,1,0
938100000943,expired_card,1664.38,72,4,upi,fitness,0,1,1
938100000944,mandate_cancelled,978.77,60,2,emandate,saas,0,0,0
938100000945,insufficient_funds,460.18,58,1,upi,ott,1,1,0
938100000946,expired_card,1600.94,22,0,upi,ott,1,0,0
938100000947,insufficient_funds,3141.68,19,2,netbanking,edtech,1,0,0
938100000948,insufficient_funds,270.35,57,3,emandate,saas,1,0,0
938100000949,expired_card,641.5,19,2,card,fitness,1,0,0
938100000950,insufficient_funds,260.15,49,3,netbanking,fitness,1,0,0
938100000951,bank_decline,1030.09,47,5,emandate,ecommerce,1,1,1
938100000952,bank_decline,539.49,51,3,emandate,edtech,0,1,1
938100000953,expired_card,9892.36,55,1,emandate,ott,1,1,1
938100000954,insufficient_funds,1922.81,7,1,upi,fitness,0,0,0
938100000955,bank_decline,916.94,37,3,emandate,fitness,1,1,1
938100000956,insufficient_funds,208.17,72,5,wallet,ott,1,0,0
938100000957,bank_decline,4308.11,6,0,netbanking,edtech,0,0,0
938100000958,mandate_cancelled,2602.24,55,1,emandate,fitness,1,1,0
938100000959,insufficient_funds,664.2,72,5,netbanking,fitness,1,0,0
938100000960,insufficient_funds,328.6,54,3,upi,ott,1,0,0
938100000961,expired_card,7462.93,1,0,netbanking,edtech,1,0,0
938100000962,mandate_cancelled,2402.99,11,1,emandate,fitness,0,0,0
938100000963,mandate_cancelled,2338.41,68,3,netbanking,ott,0,0,0
938100000964,expired_card,975.24,23,2,netbanking,saas,1,1,0
938100000965,bank_decline,12259.09,64,4,emandate,fitness,1,1,1
938100000966,insufficient_funds,335.87,33,4,card,saas,0,0,0
938100000967,expired_card,554.81,2,0,upi,saas,0,0,0
938100000968,bank_decline,2162.63,24,3,upi,fitness,1,1,1
938100000969,insufficient_funds,1076.35,55,1,emandate,fitness,1,1,0
938100000970,bank_decline,4064.56,33,4,card,ecommerce,1,1,1
938100000971,mandate_cancelled,4815.95,45,1,wallet,ecommerce,0,0,0
938100000972,bank_decline,828.35,41,0,card,fitness,0,0,0
938100000973,expired_card,4992.5,36,3,card,edtech,1,0,0
938100000974,bank_decline,1035.63,38,4,upi,fitness,1,1,1
938100000975,expired_card,743.87,49,0,emandate,edtech,1,0,0
938100000976,mandate_cancelled,3008.0,28,1,wallet,saas,0,0,0
938100000977,expired_card,3016.3,37,2,emandate,ecommerce,0,0,0
938100000978,expired_card,2521.75,1,0,wallet,saas,0,0,0
938100000979,mandate_cancelled,1653.57,55,0,netbanking,fitness,1,1,0
938100000980,insufficient_funds,683.49,72,5,netbanking,saas,0,1,0
938100000981,mandate_cancelled,9086.19,22,2,wallet,edtech,0,0,0
938100000982,bank_decline,631.1,72,4,upi,ecommerce,1,1,0
938100000983,expired_card,314.53,15,1,card,ott,0,1,0
938100000984,bank_decline,1010.04,42,3,emandate,ecommerce,1,1,0
938100000985,insufficient_funds,1056.91,54,0,wallet,edtech,1,0,0
938100000986,insufficient_funds,297.49,72,3,emandate,edtech,1,0,0
938100000987,bank_decline,309.55,50,3,card,ecommerce,1,1,1
938100000988,mandate_cancelled,1165.58,35,1,wallet,ott,0,0,0
938100000989,bank_decline,725.27,12,0,netbanking,saas,0,0,0
938100000990,mandate_cancelled,318.53,11,1,wallet,edtech,0,0,0
938100000991,bank_decline,1129.71,36,5,upi,fitness,1,1,0
938100000992,bank_decline,553.78,48,5,emandate,edtech,0,1,1
938100000993,expired_card,4966.11,20,1,emandate,edtech,1,0,0
938100000994,insufficient_funds,2329.25,67,1,wallet,fitness,1,1,1
938100000995,expired_card,1575.94,21,0,upi,ecommerce,1,0,0
938100000996,mandate_cancelled,2505.31,46,3,card,saas,1,0,0
938100000997,bank_decline,1828.4,72,5,upi,fitness,0,1,1
938100000998,expired_card,1101.8,41,1,netbanking,ott,1,0,0
938100000999,expired_card,3586.17,18,1,netbanking,fitness,1,1,0
938100001000,expired_card,2888.14,24,0,netbanking,saas,1,0,0
938100001001,insufficient_funds,1777.6,58,0,netbanking,fitness,1,1,1
938100001002,bank_decline,241.07,51,3,wallet,fitness,1,1,0
938100001003,expired_card,346.55,52,0,netbanking,ott,1,0,0
938100001004,bank_decline,449.51,56,1,emandate,fitness,1,1,0
938100001005,expired_card,3476.48,56,2,wallet,fitness,1,0,0
938100001006,insufficient_funds,586.94,72,2,wallet,ecommerce,0,1,0
938100001007,expired_card,3109.29,48,3,upi,saas,0,0,0
938100001008,expired_card,2349.7,36,0,card,ecommerce,1,0,0
938100001009,insufficient_funds,748.67,63,5,upi,ecommerce,0,0,0
938100001010,bank_decline,489.76,52,0,upi,ott,0,0,0
938100001011,bank_decline,1145.98,34,0,emandate,edtech,1,1,0
938100001012,bank_decline,1414.76,58,0,netbanking,fitness,1,1,1
938100001013,insufficient_funds,871.0,48,0,card,edtech,1,1,0
938100001014,mandate_cancelled,1083.83,12,0,emandate,fitness,0,0,0
938100001015,bank_decline,1252.34,16,1,card,ecommerce,1,1,0
938100001016,insufficient_funds,527.41,55,0,wallet,saas,1,1,0
938100001017,insufficient_funds,1035.87,56,4,upi,edtech,1,1,0
938100001018,bank_decline,1608.4,72,5,wallet,ecommerce,1,0,0
938100001019,insufficient_funds,5388.72,50,2,upi,ott,1,1,0
938100001020,bank_decline,1743.31,72,4,netbanking,fitness,1,1,0
938100001021,mandate_cancelled,906.1,33,5,card,fitness,0,0,0
938100001022,bank_decline,1929.55,67,3,emandate,ecommerce,1,1,0
938100001023,insufficient_funds,283.84,43,3,wallet,saas,1,1,0
938100001024,expired_card,2329.51,55,4,card,saas,1,1,0
938100001025,insufficient_funds,1052.94,72,5,card,ecommerce,1,0,0
938100001026,insufficient_funds,1258.09,72,5,card,saas,1,0,0
938100001027,insufficient_funds,2371.76,38,2,netbanking,edtech,0,1,1
938100001028,mandate_cancelled,811.0,70,1,netbanking,fitness,1,0,0
938100001029,insufficient_funds,4675.27,6,0,upi,edtech,1,1,1
938100001030,bank_decline,1879.19,58,1,netbanking,fitness,1,1,0
938100001031,mandate_cancelled,951.92,32,2,wallet,edtech,1,1,0
938100001032,insufficient_funds,1521.31,53,5,card,ott,0,1,1
938100001033,mandate_cancelled,694.06,48,0,card,edtech,1,0,0
938100001034,bank_decline,1380.04,30,3,wallet,saas,1,1,0
938100001035,insufficient_funds,434.2,62,5,wallet,ott,1,1,0
938100001036,bank_decline,12117.88,57,5,upi,edtech,0,1,1
938100001037,insufficient_funds,1140.52,1,0,netbanking,fitness,1,0,0
938100001038,insufficient_funds,1977.59,28,1,emandate,ecommerce,1,1,0
938100001039,insufficient_funds,4427.03,29,1,wallet,ott,1,1,0
938100001040,insufficient_funds,516.0,14,1,wallet,fitness,1,0,0
938100001041,insufficient_funds,1667.86,35,2,card,saas,0,0,0
938100001042,expired_card,409.28,47,5,upi,saas,1,0,0
938100001043,bank_decline,405.38,72,5,emandate,fitness,1,1,1
938100001044,insufficient_funds,1332.03,72,5,emandate,edtech,0,1,0
938100001045,bank_decline,6303.5,52,4,card,ecommerce,1,1,0
938100001046,insufficient_funds,1089.18,21,3,upi,fitness,0,0,0
938100001047,expired_card,7343.62,26,0,card,fitness,1,0,0
938100001048,mandate_cancelled,1933.37,57,3,emandate,fitness,1,0,0
938100001049,mandate_cancelled,1058.95,41,3,wallet,ecommerce,0,0,0
938100001050,expired_card,1643.56,29,1,netbanking,fitness,0,0,0
938100001051,expired_card,890.36,58,5,card,edtech,1,0,0
938100001052,insufficient_funds,1581.33,40,5,upi,ott,0,0,0
938100001053,insufficient_funds,323.03,3,0,upi,ecommerce,0,1,1
938100001054,bank_decline,285.29,51,1,card,edtech,0,1,0
938100001055,mandate_cancelled,411.24,72,2,upi,saas,1,1,0
938100001056,expired_card,8374.64,55,3,wallet,fitness,1,0,0
938100001057,bank_decline,567.44,45,0,card,saas,1,0,0
938100001058,mandate_cancelled,475.39,31,0,card,ott,0,0,0
938100001059,mandate_cancelled,1201.5,17,0,card,saas,1,0,0
938100001060,insufficient_funds,1459.3,69,3,wallet,edtech,1,0,0
938100001061,expired_card,2695.73,64,4,wallet,ecommerce,0,0,0
938100001062,mandate_cancelled,640.02,36,0,card,saas,1,0,0
938100001063,insufficient_funds,804.75,24,3,wallet,ecommerce,1,0,0
938100001064,bank_decline,2835.85,36,5,wallet,saas,1,1,1
938100001065,mandate_cancelled,4116.02,28,5,card,ecommerce,1,0,0
938100001066,expired_card,721.16,24,2,netbanking,ott,0,0,0
938100001067,bank_decline,832.39,36,5,upi,fitness,1,1,0
938100001068,expired_card,920.83,28,0,netbanking,ott,0,1,0
938100001069,bank_decline,5759.21,50,2,upi,ott,1,1,0
938100001070,bank_decline,1291.41,25,0,card,saas,1,0,0
938100001071,mandate_cancelled,2924.79,12,0,emandate,ott,1,0,0
938100001072,insufficient_funds,724.09,60,3,netbanking,fitness,0,0,0
938100001073,mandate_cancelled,1941.85,1,0,card,edtech,1,0,0
938100001074,mandate_cancelled,680.12,42,0,emandate,edtech,0,0,0
938100001075,bank_decline,2025.1,20,1,emandate,ott,0,0,0
938100001076,insufficient_funds,2746.75,39,0,netbanking,ott,0,1,1
938100001077,mandate_cancelled,594.89,60,0,upi,fitness,0,0,0
938100001078,expired_card,820.71,3,0,card,fitness,1,0,0
938100001079,expired_card,3854.54,69,1,emandate,saas,0,0,0
938100001080,insufficient_funds,1289.73,72,5,emandate,ott,1,0,0
938100001081,mandate_cancelled,3529.89,1,0,netbanking,ecommerce,0,0,0
938100001082,expired_card,541.6,3,0,netbanking,saas,1,0,0
938100001083,insufficient_funds,294.93,36,3,emandate,ecommerce,0,0,0
938100001084,bank_decline,1673.08,27,3,upi,edtech,1,1,0
938100001085,bank_decline,2365.69,42,0,emandate,edtech,1,0,0
938100001086,bank_decline,2794.5,21,5,emandate,fitness,1,1,0
938100001087,mandate_cancelled,955.49,72,5,wallet,edtech,1,0,0
938100001088,insufficient_funds,7453.91,7,0,netbanking,saas,1,0,0
938100001089,insufficient_funds,301.7,51,5,netbanking,ecommerce,1,0,0
938100001090,mandate_cancelled,3431.2,10,0,emandate,saas,0,0,0
938100001091,insufficient_funds,1035.6,72,3,netbanking,saas,1,0,0
938100001092,expired_card,1365.96,51,3,wallet,fitness,0,1,0
938100001093,mandate_cancelled,585.68,19,2,card,ecommerce,1,0,0
938100001094,insufficient_funds,2626.5,29,0,wallet,saas,0,1,0
938100001095,mandate_cancelled,4379.59,44,3,upi,fitness,1,0,0
938100001096,bank_decline,2981.35,39,3,emandate,fitness,0,1,0
938100001097,mandate_cancelled,878.48,1,0,upi,ott,1,0,0
938100001098,expired_card,14966.3,48,3,upi,edtech,1,0,0
938100001099,mandate_cancelled,5652.23,24,1,upi,ecommerce,0,0,0
938100001100,insufficient_funds,800.48,72,4,card,ecommerce,0,0,0
938100001101,expired_card,1974.97,29,4,emandate,saas,0,0,0
938100001102,bank_decline,1016.91,27,5,wallet,saas,1,1,1
938100001103,insufficient_funds,1300.93,33,3,card,saas,1,0,0
938100001104,mandate_cancelled,3870.7,36,0,emandate,ecommerce,1,1,0
938100001105,mandate_cancelled,4588.87,46,2,emandate,ecommerce,1,0,0
938100001106,expired_card,2971.66,19,0,netbanking,ott,0,0,0
938100001107,insufficient_funds,1443.16,60,5,netbanking,ott,0,0,0
938100001108,bank_decline,2142.03,53,4,emandate,saas,1,1,0
938100001109,insufficient_funds,1580.48,57,5,card,edtech,1,0,0
938100001110,expired_card,724.62,6,0,upi,edtech,1,0,0
938100001111,bank_decline,778.07,35,2,card,saas,1,0,0
938100001112,bank_decline,5454.33,59,3,upi,saas,1,1,1
938100001113,expired_card,186.13,59,0,emandate,edtech,1,1,0
938100001114,bank_decline,13957.02,33,3,upi,edtech,1,1,0
938100001115,mandate_cancelled,268.39,8,0,upi,edtech,0,1,0
938100001116,bank_decline,1178.03,1,0,card,fitness,1,1,0
938100001117,insufficient_funds,1620.53,17,2,netbanking,ott,1,1,0
938100001118,bank_decline,1511.63,6,0,card,saas,0,1,0
938100001119,bank_decline,871.31,10,1,upi,ott,0,1,0
938100001120,expired_card,1806.51,13,0,upi,saas,1,1,0
938100001121,expired_card,2102.53,16,0,upi,fitness,1,0,0
938100001122,bank_decline,1246.99,42,3,emandate,saas,1,1,1
938100001123,bank_decline,1372.95,52,1,upi,fitness,0,0,0
938100001124,insufficient_funds,2008.01,18,0,card,ott,0,1,0
938100001125,expired_card,751.4,60,3,emandate,fitness,0,1,0
938100001126,mandate_cancelled,1201.81,29,0,upi,ott,1,1,0
938100001127,insufficient_funds,348.43,24,3,netbanking,fitness,1,0,0
938100001128,insufficient_funds,2355.79,11,1,emandate,edtech,1,1,0
938100001129,bank_decline,792.23,37,5,netbanking,saas,1,1,1
938100001130,insufficient_funds,691.47,30,3,netbanking,edtech,0,0,0
938100001131,mandate_cancelled,1077.91,67,2,netbanking,fitness,1,0,0
938100001132,expired_card,476.19,56,1,upi,ecommerce,1,0,0
938100001133,expired_card,562.63,52,4,emandate,ott,1,0,0
938100001134,bank_decline,244.13,39,3,netbanking,ott,1,1,0
938100001135,insufficient_funds,1191.39,60,4,emandate,edtech,1,0,0
938100001136,expired_card,585.07,17,2,card,fitness,1,1,0
938100001137,insufficient_funds,871.68,64,4,upi,ott,0,1,0
938100001138,mandate_cancelled,1385.51,36,3,netbanking,edtech,1,1,0
938100001139,expired_card,1209.15,16,1,netbanking,ecommerce,1,1,0
938100001140,bank_decline,1021.01,18,2,wallet,saas,1,0,0
938100001141,expired_card,3251.1,59,2,emandate,ecommerce,1,0,0
938100001142,bank_decline,944.44,72,5,emandate,ecommerce,0,1,0
938100001143,mandate_cancelled,1796.02,21,1,wallet,ott,0,0,0
938100001144,insufficient_funds,1292.26,33,4,emandate,ott,0,0,0
938100001145,insufficient_funds,3121.58,31,2,card,edtech,1,0,0
938100001146,mandate_cancelled,645.37,55,1,upi,ott,0,0,0
938100001147,mandate_cancelled,2123.74,24,0,upi,ott,0,0,0
938100001148,expired_card,16568.45,20,1,wallet,ott,1,0,0
938100001149,bank_decline,1687.17,55,4,emandate,ecommerce,1,1,0
938100001150,insufficient_funds,2188.89,58,2,wallet,saas,1,1,0
938100001151,mandate_cancelled,995.35,40,4,emandate,ecommerce,1,1,0
938100001152,insufficient_funds,1657.86,50,2,wallet,saas,0,1,0
938100001153,mandate_cancelled,2310.95,6,0,emandate,edtech,1,0,0
938100001154,bank_decline,290.19,72,3,upi,edtech,1,1,0
938100001155,bank_decline,1935.0,22,1,emandate,ecommerce,1,1,0
938100001156,insufficient_funds,1916.71,51,0,card,ott,1,1,0
938100001157,insufficient_funds,1367.15,19,0,wallet,edtech,1,1,0
938100001158,expired_card,845.0,25,0,upi,ecommerce,1,0,0
938100001159,expired_card,1732.61,37,1,wallet,ott,1,0,0
938100001160,bank_decline,1251.09,34,4,card,ecommerce,1,1,1
938100001161,bank_decline,991.82,72,4,netbanking,fitness,1,1,0
938100001162,mandate_cancelled,788.05,55,0,netbanking,edtech,1,1,0
938100001163,bank_decline,1850.57,53,1,netbanking,saas,1,0,0
938100001164,expired_card,3214.39,19,2,emandate,ecommerce,1,0,0
938100001165,expired_card,809.19,1,0,card,ott,0,0,0
938100001166,insufficient_funds,719.94,41,3,emandate,edtech,1,0,0
938100001167,bank_decline,3746.4,45,1,netbanking,ott,1,1,1
938100001168,insufficient_funds,740.13,36,4,upi,saas,0,0,0
938100001169,insufficient_funds,4658.02,27,0,emandate,saas,1,1,0
938100001170,bank_decline,2898.89,10,0,netbanking,saas,1,0,0
938100001171,insufficient_funds,453.21,4,0,wallet,ecommerce,1,1,0
938100001172,mandate_cancelled,485.36,6,0,upi,ott,0,0,0
938100001173,mandate_cancelled,478.28,51,0,wallet,ott,0,0,0
938100001174,insufficient_funds,856.56,30,4,upi,ecommerce,0,0,0
938100001175,expired_card,376.87,72,3,upi,ott,1,1,0
938100001176,mandate_cancelled,2379.5,72,4,wallet,ecommerce,0,0,0
938100001177,bank_decline,493.42,69,1,upi,ecommerce,1,1,1
938100001178,bank_decline,718.16,56,1,upi,edtech,1,1,0
938100001179,insufficient_funds,2260.03,45,1,card,saas,1,0,0
938100001180,bank_decline,852.05,49,2,netbanking,ecommerce,1,1,1
938100001181,insufficient_funds,180.14,36,4,upi,ott,1,0,0
938100001182,insufficient_funds,1461.93,70,3,emandate,fitness,1,1,1
938100001183,bank_decline,2692.45,21,2,wallet,edtech,1,0,0
938100001184,bank_decline,769.66,52,5,netbanking,ott,1,1,1
938100001185,bank_decline,2236.47,36,0,card,saas,1,1,1
938100001186,insufficient_funds,1208.74,58,2,wallet,ott,0,1,1
938100001187,bank_decline,255.34,30,2,card,saas,1,0,0
938100001188,insufficient_funds,312.46,26,5,upi,edtech,1,0,0
938100001189,mandate_cancelled,968.74,1,0,card,saas,0,0,0
938100001190,bank_decline,99,61,4,netbanking,saas,1,1,0
938100001191,mandate_cancelled,731.55,8,1,netbanking,ott,1,0,0
938100001192,insufficient_funds,922.48,57,2,emandate,fitness,0,1,0
938100001193,insufficient_funds,723.64,42,4,netbanking,saas,1,0,0
938100001194,expired_card,1632.57,25,4,emandate,ott,1,1,1
938100001195,bank_decline,1514.9,42,3,upi,ott,0,1,0
938100001196,expired_card,2447.27,72,5,upi,edtech,1,1,0
938100001197,insufficient_funds,1019.73,36,4,emandate,edtech,1,0,0
938100001198,expired_card,6161.31,8,1,upi,saas,1,0,0
938100001199,insufficient_funds,844.95,8,0,emandate,ott,1,1,0
938100001200,mandate_cancelled,2438.8,47,0,wallet,fitness,1,0,0
938100001201,insufficient_funds,544.87,72,5,card,edtech,0,0,0
938100001202,insufficient_funds,445.64,27,0,wallet,saas,1,1,0
938100001203,bank_decline,2073.62,43,3,wallet,edtech,1,1,0
938100001204,insufficient_funds,3696.79,37,2,netbanking,saas,0,0,0
938100001205,expired_card,451.92,41,5,card,saas,0,1,1
938100001206,insufficient_funds,2985.65,65,1,emandate,fitness,1,1,0
938100001207,bank_decline,3989.36,72,4,wallet,saas,1,1,1
938100001208,expired_card,633.5,43,5,emandate,ecommerce,1,0,0
938100001209,insufficient_funds,543.87,1,0,upi,ecommerce,0,1,0
938100001210,insufficient_funds,3248.13,43,1,card,edtech,1,1,0
938100001211,bank_decline,1904.22,18,3,netbanking,edtech,0,1,1
938100001212,bank_decline,4246.04,72,5,wallet,saas,0,1,0
938100001213,insufficient_funds,1077.77,53,5,wallet,edtech,1,0,0
938100001214,bank_decline,1063.79,53,4,upi,ecommerce,1,1,0
938100001215,bank_decline,874.09,53,3,wallet,ecommerce,1,1,0
938100001216,bank_decline,223.42,72,5,card,ecommerce,1,1,1
938100001217,expired_card,1584.66,60,0,upi,edtech,1,0,0
